Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Cardiologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Anestesia Cardiovascular y Toracica,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Cirugia Cardiovascular,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Cardiologia Intervencionista y Hemodinamia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Electrofisiologia Cardiaca,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Medicina Critica y Cuidado Intensivo Adulto,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Medicina Critica y Cuidado Intensivo Pediatrico,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Dermatopatologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Mastologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Infectologia Pediatrica,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Dolor y Cuidado Paliativo,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Neonatologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Gastroenterologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Reumatologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,8:00,9:30,Neumologia,"Presentacion del curso de induccion, componente epidemiologia",Dra. Angie Ximena Ortiz,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Anestesiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Cirugia General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Urologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Ortopedia y Traumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Dermatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,"Cirugia Plastica, Reconstructiva y Estetica",DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Pediatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Ginecologia y Obstetricia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Medicina de Urgencias,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Medicina Interna,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Neurologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Psiquiatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Radiologia e imagenes Diagnosticas,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Oftalmologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Cardiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Anestesia Cardiovascular y Toracica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Cirugia Cardiovascular,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Cardiologia Intervencionista y Hemodinamia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Electrofisiologia Cardiaca,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Medicina Critica y Cuidado Intensivo Adulto,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Medicina Critica y Cuidado Intensivo Pediatrico,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Dermatopatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Mastologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Infectologia Pediatrica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Dolor y Cuidado Paliativo,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Neonatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Gastroenterologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Reumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Neumologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Anestesiologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cirugia General,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Urologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Ortopedia y Traumatologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Dermatologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,"Cirugia Plastica, Reconstructiva y Estetica",Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Pediatria,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Ginecologia y Obstetricia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina de Urgencias,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina Interna,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Neurologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Psiquiatria,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Radiologia e imagenes Diagnosticas,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Oftalmologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cardiologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Anestesia Cardiovascular y Toracica,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cirugia Cardiovascular,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cardiologia Intervencionista y Hemodinamia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Electrofisiologia Cardiaca,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina Critica y Cuidado Intensivo Adulto,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina Critica y Cuidado Intensivo Pediatrico,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Dermatopatologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Mastologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Infectologia Pediatrica,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Dolor y Cuidado Paliativo,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Neonatologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Gastroenterologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Reumatologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Neumologia,Bioetica II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Anestesiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cirugia General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Urologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Ortopedia y Traumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Dermatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,"Cirugia Plastica, Reconstructiva y Estetica",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Pediatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Ginecologia y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Neurologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Psiquiatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Radiologia e imagenes Diagnosticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Oftalmologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cardiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Anestesia Cardiovascular y Toracica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cirugia Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cardiologia Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Electrofisiologia Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina Critica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina Critica y Cuidado Intensivo Pediatrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Dermatopatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Mastologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Infectologia Pediatrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Neonatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Gastroenterologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Reumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Neumologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Anestesiologia,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Cirugia General,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Urologia,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Ortopedia y Traumatologia,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Dermatologia,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,"Cirugia Plastica, Reconstructiva y Estetica",Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Pediatria,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Ginecologia y Obstetricia,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Medicina de Urgencias,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Medicina Interna,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Neurologia,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
